be_neither_veri	0	1	2
blame_iran	1	0	2
agre_that_it	0.5	0	2
what_make	0	0	3
commit_toward	0	0	4
believ_develop	1	0	1
believ_thei_have	0.8	0	5
be_show	0	0	3
interf_in_china'	0	0	3
be_hell-bent_on	0	0	2
nor_do_analyst	0	0	1
have_to_deliv	1	0	2
feel_proud_of	0	0	2
and_what_will	0	0	2
launch_campaign	0	0	2
stai_awai	0	0	4
sai_it	0.0434782608695652	0	46
offer_you	0	0	2
commit_made	0	0	4
for_18	0	0	7
becaus_you'r_not	0	0	1
have_align	0	0	1
would_account	1	0	1
insist_they'r	1	0	1
believ_mugab	1	0	2
defens_hold_up	0	0	2
regard_the	0.0303030303030303	0	33
we'v_readi_to	1	0	1
have_no_love	0	0	1
mark	0	0	45
be_express	0	0	1
could_be_in	0	0	1
certainli_could_make	1	0	1
be_a_victori	1	0	6
i_g	0	0	3
the_kid_be	1	0	1
desir_to	0	0	15
the_us-mad_isra	0	0	1
human_right_violat	0	0	34
tough_stand	0	0	1
the_view	0.0909090909090909	0	22
enjoi_right_equal	1	0	1
want_to_work	0	0	7
wave_of	0	0	15
the_unilater	0	0	4
even_local	0	0	2
some_industri	1	0	1
open_defianc	0	0	2
call_heartbreak	0	0	1
be_depend	0.4	0	5
be_made_to	0.142857142857143	0	7
an_abil	0	0	1
have_place	0	0	6
huh	0	0	4
the_critic_of	0	0	5
our_extraordinari	0	0	1
just_chill	1	0	1
chavez'_strength	0	0	2
a_man	0	0	21
bear_great	0	0	1
the_surg_epidem	0	0	1
make_it	0.0238095238095238	0	42
among_the	0	0	76
gain_the	0	0	9
head	0	0	160
audibl	0	0	2
engin_mai	0	0	1
todai_be	0	0	11
deviant	0	0	2
worri_about_as	0	0	1
i'm_run_my	0	0	1
religi_freedom	0	0	10
caus_the	0	0	14
you_can_help	0.5	0	2
be_upset_with	0	0	2
plan_for	0	0	25
torment_without	0	0	2
am_happi	0	0	2
faith_to	0	0	4
the_desper_tableau	0	0	1
recogn_the	0	0	29
have_assum_alarm	1	0	2
mai_purchas	0	0	1
ought_to	0.285714285714286	0	7
object_in_particular	0	0	2
can't_take	0	0	1
have_balloon_far	0	0	1
express_condol_sympathi	0	0	1
exist_within_million	1	0	1
might_bring_the	0	0	1
make_our	0.5	0	2
be_a_violat	0	0	3
etern_scourg_of	0	0	2
most_ludicr_thei	0	0	1
it'_a_lot	0	0	1
would_want	0	0	7
be_cheer	0	0	1
everi_phrase	1	0	1
be_a_pack	0	0	2
be_pretti	0.166666666666667	0	6
elev_it_imag	0	0	1
suggest_a_return	1	0	2
to_earn	0.333333333333333	0	6
be_no_more	0	0	8
be_practic	0	0	3
have_larg	0	0	2
accomplish_in_democrat	0	0	1
be_make_appreci	0	0	1
to_propos	0	0	3
have_benefit	0	0	5
full_support_for	0	0	2
be_eager_to	0	0	3
wanna_bet_there	1	0	1
it'_alwai	0	0	1
someth_that_be	0.2	0	5
all_be	0	0	6
sound_hi_voic	0	0	1
becam_hope	0	0	2
affirm_that	0.142857142857143	0	7
requir_a	0.285714285714286	0	7
the_deeper_truth	1	0	1
loudli_trumpet	0	0	2
paid	0	0	44
the_u_s	0.00609756097560976	0	164
set_their_sight	0	0	2
be_terribl	0	0	3
prevent_it	0	0	4
propos_on	0	0	2
these_be_the	0	0	10
don't_sai_stephanopoulo	0	0	1
been	0	0	958
find_noth	0	0	2
thi_be_inde	0	0	1
although_copithorn_have	0	0	1
will_set	0	0	2
insist_canada	1	0	2
warn_tuesdai_that	0	0	1
take_into_consider	0	0	3
sillier	0	0	1
the_goodi	0	0	1
underscor_the	0.5	0	8
mr_manley'_continu	0	0	1
normal_goe_out	1	0	1
initi_appear_to	0	0	1
brownish_cactus-infest_scrub	0	0	1
be_alreadi_disastr	0	0	1
give_sharehold_choic	0	0	1
conspir_--	0	0	2
accus_the	0.24	0	25
should_both	1	0	1
be_right	0	0	8
concern_have	0	0	1
have_good	0	0	6
flaw_in_zimbabwe'	0	0	2
feel_veri	0	0	2
todai	0.0145631067961165	0	206
must_get_inspir	1	0	1
the_shadow	0	0	5
cruelti_and	0	0	2
for_exampl_to	1	0	2
will_help_give	0	0	1
could_have_led	0	0	3
whether_attempt_to	0	0	1
also_signal_the	1	0	1
testimoni_of	0	0	5
be_opt_for	0	0	1
have_face	0	0	6
israel_to	0	0	13
in_the_intern	0.0454545454545455	0	22
could_lead	0	0	7
with_grim_determin	0	0	1
thi_give_us	1	0	2
should_the_us	1	0	1
implicitli_ask	0	0	1
stage	0	0	62
be_appropri_and	1	0	1
uproar_over	0	0	1
can_sai	0	0	5
be_among	0	0	24
do_not_appear	0	0	2
to_develop	0	0	33
if_osama_bin	0	0	1
the_face	0	0	23
tell	0	0	88
forc_him_to	0.5	0	4
remain_a	0.2	0	5
or_will_it	0	0	1
have_consist_attach	0	0	1
hi_visit_be	0	0	1
rebuf	0	0	4
it_be_necessari	0.375	0	8
out	0	0	581
deliber_on	0	0	3
be_strike	0	0	5
be_suspect_of	0	0	11
list	0	0	67
think_what_we'r	1	0	1
don't_even	0	0	6
turn_out_to	0.333333333333333	0	9
offer_hope_even	0	0	1
much_to	0	0	6
but_not	0	0	31
will_set_their	0	0	1
in_the_hope	0	0	5
which_in	0	0	14
it_be_no	0.333333333333333	0	6
the_time_to	0.142857142857143	0	7
true_will_of	0	0	6
ever_expect	0	0	1
claim_that_it	0.75	0	4
wouldn't_that	0	0	1
a_mandat_to	0	0	2
hail_by	0	0	2
accus_that_the	0.333333333333333	0	3
resort	0.0689655172413793	0	29
need_your	0.166666666666667	0	6
five	0	0	77
such_a_disadvantag	0	0	1
be_mastermind	1	0	1
carri_a	0	0	17
have_issu	0	0	7
still_need	0.333333333333333	0	3
in_need	0	0	6
be_hamper	0	0	2
met_all_the	0	0	2
a_bit_of	0	0	4
be_bias_in	0	0	1
maximum	0.2	0	5
to_think_the	0	0	1
must_demand	1	0	2
anxiou_to	0	0	3
be_after	0	0	5
for_the_us	0.0625	0	16
have_a_realli	1	0	1
express_discont	0	0	2
clearli_mean_that	0	0	2
would_onc_again	0	0	2
do_swear	0	0	1
express_alarm	0	0	3
the_plight_of	0	0	7
be_incap	0	0	4
on_thing	0.181818181818182	0	11
the_mandela_of	1	0	1
it_be_clear	0.153846153846154	0	13
support_the_peopl	0	0	2
remain_commit_to	0	0	3
could_spark_fresh	0	0	2
misrul	0	0	2
fewer_tax_dollar	1	0	1
would_be_better	0.5	0	8
have_final_won	0	0	2
have_seen_the	0	0	5
don't_particularli_care	0	0	2
remind_on	1	0	3
be_support	0.133333333333333	0	15
draw	0	0	26
will_resolv	1	0	2
mull_over	0	0	2
have_put	0	0	21
warn_tuesdai	0	0	1
ding_him	0	0	1
plot_with_power	0	0	2
presid	0.000870322019147084	0	1149
be_exactli	1	0	1
have_exceed_the	0	0	1
will_be_regard	1	0	2
have_call_on	0	0	4
it_militari	0	0	7
the_aim	0	0	11
dure	0	0	395
taiwan'	0	0	65
repeatedli_accus_britain	0	0	1
will_hand_over	0	0	2
saw_afghanistan_as	0	0	1
call_for_zimbabwean	0	0	2
work_out_your	1	0	1
about_uh	0	0	2
confirm_us	0.5	0	2
should_make_sure	1	0	1
pose	0.0333333333333333	0	30
oppos_and	0	0	2
move_by	0	0	5
estim_that	0.1	0	10
be_fulli_within	1	0	2
have_promis_to	0	0	1
no_such	0	0	7
there'_also	1	0	2
forc_the	0.0909090909090909	0	22
present	0.024	0	125
bill_and	0.333333333333333	0	3
on_thi_count	0	0	1
in_spite	0.166666666666667	0	6
unanim_approv	1	0	1
should_take	0.5	0	10
will_mean	0	0	1
didn't_know_if	0	0	1
promis_not	0	0	1
realli_like	0	0	2
the_least_regret	0	0	1
am_not_go	0	0	2
be_boycot_by	0	0	1
term_iran_iraq	0	0	3
be_cool	1	0	2
would_be_veri	0	0	1
goal_be_to	0	0	5
paint	0	0	17
you_can	0.0869565217391304	0	46
am_sure_thi	0	0	1
it'_too_good	0	0	1
the_expansionist	0	0	1
though_that_the	1	0	1
be_an_explicit	1	0	1
the_retent	1	0	1
the_biggest_elector	0	0	2
be_see_in	0	0	2
in_the_case	0	0	13
read	0.0142857142857143	0	70
openli_take_a	0	0	1
will_seek_to	0	0	2
to_stop_hi	0	0	1
be_a_product	0.5	0	4
have_accus_the	0	0	2
alleg_that_tehran	0	0	1
must_deal_with	1	0	2
the_internet	0.142857142857143	0	7
leav_west_in	0	0	2
felt_that	0.25	0	8
aim_at	0	0	37
stand_alon	1	0	1
be_the_onli	0.391304347826087	0	23
yet_few	1	0	1
so_try_to	0	0	1
we_aren't_even	0	0	1
becaus_from_the	1	0	1
reflect_on	0	0	1
firm_intent	0	0	2
have_describ	0	0	7
nod_to	1	0	1
of_all	0	0	69
thei_alon	1	0	1
reiter_call_for	0	0	1
decid_to_focu	0	0	1
the_disast_await	1	0	2
demonstr_arrog	1	0	1
of_cours_behind	1	0	2
larg_try_to	0	0	1
oh_it	1	0	1
consid_as_substanti	1	0	2
a_particularli_critic	1	0	2
wave_of_social	0	0	1
mai_impos_new	0	0	2
take	0.00508905852417303	0	393
thu_no	0	0	3
declar_be	0	0	5
be_sing	0	0	1
oper_on	0.166666666666667	0	6
don't_hate	0	0	1
if_more	1	0	1
can_you_help	0	0	1
consid_chavez_a	0	0	1
deliber	0.0434782608695652	0	23
liken_the	0	0	2
we_be_keep	1	0	1
stiff_opposit_to	0	0	1
stress_the_atmospher	1	0	1
be_sing_and	0	0	1
make_it_possibl	0	0	10
furthermor_as	1	0	2
their_commit	0	0	5
some_strang	1	0	2
an_elect	0	0	20
have_no_knowledg	0	0	4
the_extremist	0	0	2
look_pretti_fat	1	0	1
hinder_us	1	0	2
be_so-cal	0	0	2
exactli_right	0.5	0	2
the_retent_frenzi	1	0	1
be_nervou	0	0	2
nurtur_whole_famili	0	0	1
be_essenti	0.0909090909090909	0	11
even_more_intoler	0	0	1
blindli_accept	1	0	2
have_dealt_a	1	0	1
ask	0	0	196
grim_demeanor	0	0	1
get_us_nowher	0	0	1
famili_surround	0	0	1
appear_complicit_in	0	0	2
he_promis_would	0	0	2
onli_such_an	1	0	1
if_there_be	0.0909090909090909	0	22
assum_that_israel	1	0	1
former	0	0	180
hotli	0	0	3
like_a	0	0	26
the_extrem_weak	0	0	2
irrespons_saber_rattl	0	0	1
goal_of_the	0	0	4
would_support	0	0	4
seldom_have	0	0	1
describ_pakistan	0	0	1
bigger	0	0	13
the_evil-do_at	0	0	1
strong_protest_and	0	0	3
have_acknowledg	0	0	2
don't_particularli	0	0	2
have_absolut_confid	0	0	1
with_a	0.00598802395209581	0	167
all_these_be	0	0	2
observ_that_he	0	0	1
think_we'v	0.5	0	2
what_be_it	0	0	11
have_final	0	0	7
under_us	0	0	3
would_have_concentr	0	0	1
will_onli_lead	0	0	2
israeli'_own_35-year-old	0	0	1
the_reaction	0	0	13
been_given_a	0	0	3
comment_on_the	0	0	12
be_the_true	0.666666666666667	0	3
the_slap_in	0	0	1
coup_make_might	0	0	2
demonstr_call	0	0	1
so_i	0.0344827586206897	0	29
alreadi_account_for	0	0	2
believ_in	0.3125	0	16
will_have_a	0.0909090909090909	0	22
a_veri_import	0.2	0	5
be_overshadow_concern	0	0	2
need_to_prepar	1	0	1
might_free_it	0	0	1
sound_alarm	0	0	1
oddli_enough	0	0	2
think_sharon	1	0	1
do_not_look	0	0	8
be_will_to	0	0	21
abov_all	0	0	13
onli_too_awar	0	0	1
show_that_country'	1	0	1
so_confus	0	0	2
can_be_trace	1	0	2
so_pleas	0	0	5
hand	0	0	153
be_also_an	0.333333333333333	0	6
continu_reluct	0	0	1
a_costli_burden	0	0	2
might_bring	0	0	1
percept_of	0	0	7
have_warn	0.142857142857143	0	7
unknown	0	0	5
be_keep	0	0	7
be_also_character	1	0	1
cater	0	0	3
pronounc_in_favor	0	0	2
sought_out	1	0	1
decis_by_chines	0	0	1
the_declin_support	0	0	1
differenci_between	0.2	0	5
claim_prison	0	0	1
who_account_for	0	0	2
can_partial	1	0	1
it'_ridicul	0	0	1
describ_as_the	0.5	0	4
overli	0	0	5
the_onli_person	0.5	0	2
nobodi_care	0	0	2
can_store_huge	0	0	1
but_then_of	1	0	1
be_watertight_without	0	0	3
claim_that_hizbullah	1	0	1
emphas_the	0.5	0	8
start_cry	0	0	1
still_thing	0	0	1
think_it'_flaw	0.5	0	4
in_thi_oper	0	0	2
if_mugab_be	0.4	0	5
be_quit_respect	1	0	2
will_onc_again	0	0	2
deserv_appreci_from	0	0	1
feel_realli	0	0	1
chose_him	0	0	1
time_bomb_just	0	0	1
and_to_provok	1	0	2
be_now_wide	0	0	2
forc_the_wto	0	0	2
be_testament_to	1	0	2
that_realli	0.333333333333333	0	3
strong_critic_from	0	0	1
resolut_on	0.333333333333333	0	3
that_be_the	0.0526315789473684	0	19
be_navig	0	0	1
more_than_a	0	0	25
it_take	0.0625	0	16
mai_not_qualifi	1	0	1
daylight	0	0	4
probabl_could	0	0	1
exercis	0	0	50
afraid_for_your	0	0	1
welfar_recipi	0	0	2
overconfid_of	0	0	1
the_new	0	0	171
have_not_met	0	0	3
do_not_surpris	0	0	2
have_been_grow	0	0	2
such_sell	0	0	1
have_thoroughli	0	0	1
couldn't	0	0	6
be_be_blame	1	0	2
hi_view_on	0	0	2
the_possibl_of	0	0	33
failur_to	0	0	14
could_be_apprais	0	0	1
show_he'_not	1	0	1
thei_should_do	1	0	1
creat_the_impress	0.4	0	5
continu_it	0	0	12
how_much_your	0	0	1
cannot_imagin_anyth	0	0	1
i_mean	0	0	18
charg_tsvangirai	0	0	2
disapprov_of	0	0	8
the_differ	0	0	19
show_that_regim	1	0	2
the_wish	0	0	13
don't_trust	0	0	4
emphas_that_these	1	0	4
keeper_couldn't	0	0	1
see_the_world	0	0	4
would_have_prefer	0	0	1
have_have_posit	0	0	1
wage	0	0	34
and_now_he	0	0	2
100_board_particip	0	0	1
be_be	0.032	0	125
be_regard_as	0.142857142857143	0	7
ve	1	0	2
grow_percept	1	0	1
have_concentr	0.5	0	2
bear_great_fruit	0	0	1
demand_chavez'	0	0	3
real_work	0	0	1
continu_to	0	0	119
ask_whether	0	0	6
persist_align_with	0	0	2
kind_of_got	0	0	1
be_independ	0	0	5
prefer_him	0	0	1
might_collabor_with	0	0	1
be_call_for	0.2	0	5
the_open	0	0	15
the_call	0.125	0	8
get_so	0	0	1
convinc_the	0	0	4
am_confid	0	0	1
have_understood	0	0	3
with_your_help	1	0	1
do_not_hope	0	0	1
have_not_help	0	0	1
see_the	0.0357142857142857	0	28
answer_to	0.166666666666667	0	6
be_now_in	0.166666666666667	0	6
compar_botch_coup	0	0	1
reinforc_the_grow	1	0	1
some_seriou	0	0	2
collect_express_their	0	0	1
have_misplac_strateg	0	0	1
demand_of	0	0	5
still_believ	0	0	3
'enemies'_of	0	0	2
have_creat_the	1	0	1
be_inclin_to	0	0	1
challeng_the_wto	0	0	2
recogn_the_money-fund	0	0	1
good_much	0	0	1
confirm	0.015625	0	64
the_detail_of	0.5	0	2
be_give	0.142857142857143	0	7
and_hi_econom	0	0	1
bear_wit_that	1	0	1
have_not_yet	0	0	11
isn't_it_funni	0	0	1
apprais	0	0	5
compound_by_government-sponsor	0	0	1
be_mere	0.181818181818182	0	11
all_these	0	0	17
have_pull_the	0	0	1
be_achiev	0.181818181818182	0	11
the_final	0.0645161290322581	0	31
more_alarm	0	0	2
wave_of_popular	0	0	1
have_to_accept	1	0	2
be_begin_to	0.2	0	5
estim_thei_stand	1	0	1
iran	0	0	169
left_all_that	0	0	1
be_watertight	0	0	3
be_rais	0	0	11
which_move	0	0	1
concern_about_the	0	0	22
be_uniqu	0.333333333333333	0	3
claim_that	0.209302325581395	0	43
mai_be_a	0	0	5
be_more	0.0188679245283019	0	53
by_wai_of	0	0	1
borrow	0	0	6
would_be_abl	0.166666666666667	0	6
could_affect	0	0	2
be_determin	0	0	20
the_need	0.0476190476190476	0	42
would_it_be	0	0	1
consid_the	0.125	0	16
alreadi_everyth	0	0	3
believ_that_under	0.666666666666667	0	3
be_a_good	0	0	9
government-orchestr	0	0	3
the_ugliest	0	0	2
it_could_blossom	0	0	1
think_it'_pejor	0	0	1
altern	0	0	55
kyoto'_13-digit	0	0	2
dont_want_to	0	0	2
be_now_more	0.333333333333333	0	3
clearli_show_a	1	0	2
there_be_the	0.111111111111111	0	9
posit_assess	0	0	2
befor_predict	1	0	2
blame_him	0	0	4
the_public_affair	0	0	1
have_been_same	1	0	2
check_us_in	0	0	1
level	0	0	144
offer_five	0	0	1
strongli_critic	0	0	3
an_agreement	0.181818181818182	0	11
boi_it_sound	0	0	1
express_condol	0	0	1
and_then_asset	0	0	1
claim_the_govern	0	0	1
legal	0.00970873786407767	0	103
would_do_noth	0	0	1
remain_a_riski	1	0	1
could_serv	0	0	4
must_realiz_that	1	0	1
blame_for	0	0	16
broaden_the	1	0	1
want_to_avoid	0	0	3
the_ongo	0	0	11
probabl_decad_and	0	0	1
be_directli_respons	0	0	2
the_problem_of	0	0	13
have_been_the	0.142857142857143	0	7
time_bomb_wait	0	0	1
concern_over	0	0	19
line_be	0	0	6
have_also_insist	1	0	1
wither	0	0	2
realli_don't_know	0	0	4
talk_to_a	0	0	2
mai_still_hope	0	0	1
constitut_a_breed	1	0	2
will_come_with	1	0	1
assum	0.0303030303030303	0	33
be_disturb_by	0	0	1
be_so_scare	0	0	1
be_of_vital	0.666666666666667	0	3
a_better	0.166666666666667	0	12
leav_west	0	0	2
label_rogu_nation	0	0	2
be_enter_a	1	0	1
suggest_that_the	0.5	0	6
if_a	0	0	23
invit_the	0	0	4
quit_a	0.2	0	10
might_interpret	0	0	1
offer_cooper	1	0	1
alreadi_respons_for	0	0	1
do_support	0	0	2
the_problem_be	0.214285714285714	0	14
but_tremor_be	1	0	1
eight_to	0.25	0	4
be_prepar_to	0	0	18
envisag	0	0	11
germani	0	0	41
couldn't_care	0	0	1
be_unlik_to	0	0	5
a_harass	0	0	1
a_major_factor	1	0	1
debat_decis_of	0	0	2
saw_thi_as	0	0	1
get_excel_ga	0	0	1
pleas_us	0.5	0	2
contain_littl_truth	0	0	2
be_inde_the	0.5	0	2
even_with	0	0	6
to_put	0.0344827586206897	0	58
be_itself_the	1	0	2
continu_to_exert	0	0	1
have_alleg	1	0	1
sneak_attack	0	0	1
it'_a	0.142857142857143	0	14
be_pretti_spartan	0	0	1
told_me	0	0	6
probabl_decad	0	0	1
everybodi	0	0	12
carefulli_tread_the	0	0	1
that_mean	0.166666666666667	0	6
50_year_of	0	0	2
the_real_issu	0.5	0	2
the_percept	0.333333333333333	0	3
be_worst	1	0	1
threaten_to_violent	0	0	2
you_can_make	0.5	0	2
there_be_equal	0	0	2
expect_we	0	0	2
tone	0	0	17
will_recogn	0	0	1
insist_the	0.333333333333333	0	3
isn't_it	0	0	1
be_just_the	1	0	6
separ_and_distinct	0	0	1
most_of	0.0298507462686567	0	67
might_face	0	0	5
aliv_and_import	0	0	1
signific_drop	0	0	1
have_overwhelmingli_won	1	0	2
ani	0.0021978021978022	0	455
prove_the_desper	1	0	1
bode	0	0	1
be_face	0.266666666666667	0	15
as_a_result	0.0454545454545455	0	44
spend_more_than	0	0	1
open_warfar	0	0	1
so_overconfid	0	0	1
afraid_of	0	0	4
in_honor_of	0	0	2
and_hi_parachut	0	0	1
with_the_specif	1	0	2
which_will_perpetu	0	0	1
invit_the_surgeon	0	0	1
must_prevent_hi	1	0	2
should_be_at	0.666666666666667	0	3
be_commit_to	0	0	13
recommend_for	1	0	1
a_chilli	0	0	1
be_certainli_an	1	0	1
the_main_problem	0	0	1
load_against	0.666666666666667	0	3
sharp_intern_rebuk	0	0	2
ever	0	0	88
blame_the	0.230769230769231	0	13
could_destabilis	0	0	1
will_take_the	0	0	2
the_unjust_and	0	0	2
be_constantli_aggrav	0	0	1
measur_to_crack	0	0	1
be_so_unbeliev	0	0	1
but_for_washington	1	0	1
now_have_a	0.5	0	2
have_a_headach	0	0	1
strategi_to	0	0	11
for_continu	0.5	0	2
lack_even	0	0	1
my_concern_be	0	0	2
peopl_who_love	0	0	1
continu_cooper_with	1	0	1
do_not_know	0	0	9
by_help_them	1	0	1
wish_and_interest	0	0	1
from_the	0	0	548
an_explan	0.142857142857143	0	7
it_mai	0	0	22
but_the_us	0	0	8
the_realiti	0.0909090909090909	0	11
israel_to_take	0	0	1
stretch_the_case	0	0	2
not_sure	0	0	5
have_continu_to	0	0	3
seem_like	0.0909090909090909	0	11
allow_for	0	0	5
bitterli_fought	1	0	1
your_gift	0.0666666666666667	0	15
mayb_he	0	0	2
loudli_trumpet_at	0	0	2
reflect_tendenc_of	0	0	2
have_alwai_sought	1	0	1
father_of	0	0	3
to_stand	0	0	12
curios	0	0	2
have_propos	0	0	3
express_a	0	0	9
will_benefit	0.2	0	5
class_as_be	0	0	1
which_could_lead	0	0	1
suit_the_opposition'	1	0	2
will_probabl_sai	0	0	1
it_be_easi	1	0	2
be_veri_good	0	0	1
just_avoid_that	1	0	2
the_econom_hardship	0	0	2
realli_up_on	0	0	1
be_want	0	0	3
cri_inhuman_treatment	0	0	1
have_all_along	0	0	3
the_disorgan	1	0	2
busi_gain	1	0	1
cri_out_for	0	0	1
genuin_do_not	1	0	1
the_deeper	0.5	0	2
want_to_speak	0	0	3
differ_view	0.222222222222222	0	9
at_a	0	0	161
could_try_to	0	0	2
her_effort_on	1	0	1
not_simpli_interest	0	0	1
public	0	0	192
perhap_you_could	0	0	1
am	0.0104166666666667	0	96
there'_an_obviou	1	0	1
just_on	0	0	8
the_worldwid_cost	0	0	2
the_human_and	0.5	0	2
declar_a_state	0	0	3
attack_the_prime	0	0	2
be_still_nostalg	0	0	2
will_probabl_join	0	0	2
think_the	0.0666666666666667	0	15
gener_accept	0	0	2
consider_be_be	0	0	1
be_commit_crime	1	0	1
with_onli_on	0	0	1
leav_in	0	0	3
persist_align	0	0	2
peac_be	0	0	6
tension_between	0	0	7
be_happi_becaus	0	0	2
what_consequ_will	0	0	2
regard_taiwan_an	0.5	0	2
doesn't_just	1	0	1
have_aggrav_the	0	0	1
clearli_mention	0	0	2
attach_littl	0	0	2
promot_their	1	0	1
manag_to_demonstr	1	0	2
must_show_that	1	0	2
will_remov	0	0	4
axi	0	0	145
what_israel_be	0	0	2
well_posit	0	0	1
mai_now_strengthen	0	0	2
be_not_too	0	0	2
depend_on_us	1	0	2
strong_resolv_to	0	0	1
especi_don't_like	0	0	1
have_prefer	0	0	4
cry_down	0	0	1
oh_my	0	0	2
will_want_to	0	0	2
plai_a	0	0	22
ideal_addit_to	0	0	1
like_a_mannequin	0	0	1
will_remov_you	0	0	2
be_nevertheless	0.5	0	2
an_anti-terror_declar	0	0	1
the_goal_of	0	0	8
be_just_as	0	0	2
be_condemn	0	0	6
attitud_toward	0	0	6
be_quit_valid	1	0	2
it'_the_biggest	0	0	2
we_would_make	0	0	4
finest_treasur	0	0	1
too_vitup	0	0	1
mark_a_special	0	0	1
wonder_aloud	0	0	1
on_company--wheth	1	0	1
have_demand_that	0	0	3
the_balanc_of	0.2	0	5
where_thei	0	0	17
creat_conflict_and	0	0	2
pai_no	0	0	2
anoth_import_busi	0	0	1
if_thi_be	0.25	0	4
with_me_line	0	0	3
be_her	0	0	3
it_be_our	0.25	0	4
be_for_servic	1	0	2
withheld_their_breath	0	0	1
call_chavez'	0	0	2
sour_relat	0	0	1
my_opinion_on	1	0	1
felt_betrai_after	0	0	1
the_other	0.00925925925925926	0	108
to_protest	0	0	10
could_trigger	0	0	2
between	0	0	363
the_famili_of	0	0	7
mention_in_the	0	0	2
led_by	0	0	33
no_more	0	0	20
nurtur_whole	0	0	1
ad	0	0	204
defenseless	0	0	5
it_stand	0	0	5
can_justifi_it	1	0	2
have_written_a	0	0	1
perhap_seiz_even	0	0	1
potenti_for_materi	0	0	1
will_no	1	0	1
we_talk_long	1	0	1
reflect_widespread	1	0	1
if_washington	0.25	0	4
should_avoid	1	0	2
the_princip_challeng	1	0	2
be_terrorist	0.222222222222222	0	9
must_show	0.666666666666667	0	3
veri_strong	0	0	7
remain_firm_about	0	0	1
rais_question_about	0	0	4
pent-up_opposit	0	0	1
anoth_homeland	0	0	1
denounc_the_elect	0	0	5
simultan_rais_apprehens	0	0	1
be_bound_to	0.2	0	5
treat_anybodi	0	0	1
congratul_presid_mugab	0	0	5
be_necessari_to	0.0909090909090909	0	11
and_to	0.0212765957446809	0	94
the_dire_possibl	0	0	2
the_actual_us	1	0	2
am_still	0	0	2
for_foreign	0.166666666666667	0	6
must_be_abl	1	0	1
threaten_to	0	0	29
the_advantag	0	0	7
neg_report	0	0	2
describ_the_elect	0.333333333333333	0	6
she_didn't_know	0	0	2
believ_that_peronist	1	0	1
acquir	0	0	38
a_pure_stunt	0	0	1
have_claim_to	1	0	1
have_been_histor	0	0	1
onli_accept	0	0	1
cri_inhuman	0	0	1
be_angri	0	0	1
be_transpar_credibl	0.333333333333333	0	6
end_without	0	0	1
regularli_rais_our	1	0	1
sent	0	0	80
have_larg_ignor	0	0	2
polit_convict	1	0	1
give_constant_demonstr	1	0	2
gosh	0	0	4
have_the_illus	0	0	2
be_closer_to	0	0	1
disobei_uncl_sam	0	0	2
suspect_mastermind_of	0	0	1
self-styl_war_veteran	0	0	2
be_forc	0	0	26
in_fact	0.0222222222222222	0	45
a_payoff_for	0	0	1
be_scare_to	0	0	1
axi_of_evil	0	0	125
have_to_respect	0	0	2
to_stand_up	0	0	1
ask_what_it	0	0	2
venezuela'_constitut	0.333333333333333	0	3
have_accus	0.375	0	8
what_be_most	0	0	3
africa_be_for	1	0	1
look_like_giant	0	0	1
appear_to	0.142857142857143	0	21
push	0.03125	0	32
know_for	0.25	0	4
the_power	0.05	0	20
hold_the_cours	0	0	2
i_imagin	0	0	1
it_must	0.0526315789473684	0	19
idea_of	0	0	11
increasingli_acut	0	0	1
extens_support	0	0	2
import_life-skil	0	0	1
new_sens	0	0	1
absolut_indiffer	0	0	2
sign_a	0	0	20
have_approv	0.5	0	2
must_condemn_the	1	0	2
normal_when	0	0	1
should_not_condemn	0	0	1
prescrib_liber_democraci	0	0	2
be_us	0	0	67
we_would	0.0169491525423729	0	59
it'_an	0	0	1
come_at	0.333333333333333	0	3
an_import_highli	0	0	2
threaten_argentin	1	0	1
thought_that_washington'	1	0	2
but_appear_unlik	1	0	1
what_spring	0	0	2
